search_term,package_title,package_name,organization,package_notes,metadata_created,metadata_modified,resource_name,resource_url,resource_format,resource_id
תכנית,פרויקטי תשתית בישובי החברה הערבית,miutim_prj,משרד התחבורה והבטיחות בדרכים,"פרויקטים מאושרים שנבחנו על פי דירוג מוקדי סיכון ועניין לישובי החברה הערבית כחלק מתכנית לפיתוח תשתיות תחבורתיות בישובי החברה הערבית 2020-2030 
",2023-03-21T11:35:16.289078,2023-03-27T13:06:45.524507,MIUTIM_PRJ_KMZ,https://data.gov.il/dataset/4ddd54fc-3d67-409b-966d-04bc6e9e0b1e/resource/f954d3b8-7c77-4bfb-8c92-0cd1dad8eb16/download/miutim_prj_kmz.zip,ZIP,f954d3b8-7c77-4bfb-8c92-0cd1dad8eb16
תכנית,פרויקטי תשתית בישובי החברה הערבית,miutim_prj,משרד התחבורה והבטיחות בדרכים,"פרויקטים מאושרים שנבחנו על פי דירוג מוקדי סיכון ועניין לישובי החברה הערבית כחלק מתכנית לפיתוח תשתיות תחבורתיות בישובי החברה הערבית 2020-2030 
",2023-03-21T11:35:16.289078,2023-03-27T13:06:45.524507,MIUTIM_PRJ.CSV,https://data.gov.il/dataset/4ddd54fc-3d67-409b-966d-04bc6e9e0b1e/resource/c6973571-70b3-4e07-abd7-f590a8bea275/download/miutim_prj.csv,CSV,c6973571-70b3-4e07-abd7-f590a8bea275
תכנית,פרויקטי תשתית בישובי החברה הערבית,miutim_prj,משרד התחבורה והבטיחות בדרכים,"פרויקטים מאושרים שנבחנו על פי דירוג מוקדי סיכון ועניין לישובי החברה הערבית כחלק מתכנית לפיתוח תשתיות תחבורתיות בישובי החברה הערבית 2020-2030 
",2023-03-21T11:35:16.289078,2023-03-27T13:06:45.524507,מטאדאטה,https://data.gov.il/dataset/4ddd54fc-3d67-409b-966d-04bc6e9e0b1e/resource/7b9f867a-f506-4f19-8141-3dcebdd5c1ba/download/miutim_prj_metadata.xlsx,XLSX,7b9f867a-f506-4f19-8141-3dcebdd5c1ba
תכנית,תכניות מתאר ארציות,tma,מינהל התכנון ,תכנית מתאר ארצית היא תכנית החלה על שטח כל המדינה או תוכנית מתאר ארצית בנושא בעל חשיבות לאומית המתאשרת על ידי הממשלה.,2018-12-09T06:13:48.391128,2023-03-21T18:32:47.687636,קישור למידע תכנוני של מינהל התכנון - תכניות מתאר ארציות,https://www.gov.il/he/Departments/Guides/new_geo?chapterIndex=1,,ce1fd908-ce14-4e33-84aa-b5609b9753af
תכנית,תכניות תשתיות לאומיות,tatal,מינהל התכנון ,"תכניות תשתיות לאומיות מתעסקות במתקני תשתית, נמל תעופה, נמל, מעגן, מיתקן להתפלת מים, מיתקני מים וביוב לרבות מאגרים, אתרי סילוק וטיפול בפסולת, מתקני תקשורת, תחנת כוח, מתקן אחסון נפט, גז ודלק, דרך, מתקני גז ומתקני גט""ן כהגדרתם בסעיף 2 לחוק משק הגז הטבעי, אתרי כרייה וחציבה, חניון לעידוד השימוש בתחבורה הציבורית ותשתית תיירות.",2018-12-09T06:07:52.526607,2023-03-21T18:32:47.687636,קישור למידע תכנוני של מינהל התכנון - תכניות תשתיות לאומיות,https://www.gov.il/he/Departments/Guides/new_geo?chapterIndex=3,,10ff42d6-7dbc-420c-af06-0886fd95b985
תכנית,חוקרים לשמיעת התנגדויות - מינהל התכנון,planresearchers,מינהל התכנון ,"סעיף 107א. לחוק התכנון והבניה, התשכ""ה – 1965 (להלן – חוק התכנון והבניה), קובע כי שר האוצר מוסמך למנות חוקרים ולפרסם את שמם ברשומות, לשמיעת התנגדויות שהוגשו לתכניות לפי חוק התכנון והבניה.
רשימת החוקרים העדכנית פורסמה ברשומות ביום 4.8.2016 וכוללת 58 חוקרים.",2017-10-31T10:16:31.487126,2023-03-21T18:32:47.687636,רשימת החוקרים העדכנית כפי שפורסמה ברשומות ,https://data.gov.il/dataset/2146aa8a-9745-453a-a232-ef3b655459fe/resource/55acb9b5-5437-44f5-a84a-f96c4577dd4d/download/planresearchers.xlsx,XLSX,55acb9b5-5437-44f5-a84a-f96c4577dd4d
תכנית,תכניות מתאר מחוזיות,tmm,מינהל התכנון ,"תכניות המתאר המחוזיות הן החוליה המקשרת בין התכנון הארצי לבין התכנון המקומי. מטרתן לקבוע את מדיניות התכנון המרחבית המשלבת בנושאים שיש בהן חשיבות כללית למחוז ובכלל זה קביעת שטחי הפיתוח העירוניים, אזורי התעסוקה האזוריים ושטחים פתוחים לסוגיהם. תכניות אלה מנחות את הכנת תכניות מקומיות וקובעות את הפרטים הדרושים לביצוען של תכניות המתאר הארציות במחוז שבו הן חלות.  
     
תכניות המתאר המחוזיות נחלקות לשלושה סוגים:
  א.  תכניות המתאר המחוזיות הכוללות לכל אחד מששת מחוזות מדינת ישראל (ירושלים, צפון, מרכז, דרום, תל-אביב וחיפה).
  ב.  תכניות מתאר מחוזיות חלקיות לנושאים בעלי חשיבות אזורית, כגון: אזורי פיתוח מטרופולינים, פארקים מטרופולינים, אזורי נחל וסביבותיו וכד'.
  ג.  תכניות מחוזיות נקודתיות לעדכונים פרטניים. ",2018-12-09T06:17:26.974196,2023-03-21T18:32:47.687636,קישור למידע תכנוני של מינהל התכנון - תכניות מתאר מחוזיות,https://www.gov.il/he/Departments/Guides/new_geo?chapterIndex=2,,712d21ff-fb5e-42d4-af0b-4bde3ab4e625
תכנית,מלאי תכנוני למגורים,housingunits-planning-inventory,רשות מקרקעי ישראל,"המאגר כולל תכניות מפורטות על פי חוק התכנון והבנייה, על קרקע מדינה, החל מתנאי סף ועד לתוכניות מאושרות שנשאר בהם פוטנציאל יחידות דיור לשיווק. 
המאגר נמצא בשלב ניסיוני ובתהליך טיוב. המאגר מתעדכן בתדירות רבעונית.  
המידע אינו מהווה אסמכתה לביצוע פעולות כלשהן.
מאגר זה לא כולל תוכניות פרטיות או תוכניות בהתחדשות עירונית (מכל סוג).
השימוש בנתונים באחריות המשתמש בלבד. ",2018-02-28T10:07:51.879433,2023-03-21T18:32:47.687636,מלאי תכנוני,https://data.gov.il/dataset/065122d7-f0f8-43a6-9cab-4ef6c4b6b790/resource/99aad98f-2b54-4eea-834d-650b56389bf3/download/ch33920180228105858.xls,XLS,99aad98f-2b54-4eea-834d-650b56389bf3
תכנית,מלאי תכנוני למגורים,housingunits-planning-inventory,רשות מקרקעי ישראל,"המאגר כולל תכניות מפורטות על פי חוק התכנון והבנייה, על קרקע מדינה, החל מתנאי סף ועד לתוכניות מאושרות שנשאר בהם פוטנציאל יחידות דיור לשיווק. 
המאגר נמצא בשלב ניסיוני ובתהליך טיוב. המאגר מתעדכן בתדירות רבעונית.  
המידע אינו מהווה אסמכתה לביצוע פעולות כלשהן.
מאגר זה לא כולל תוכניות פרטיות או תוכניות בהתחדשות עירונית (מכל סוג).
השימוש בנתונים באחריות המשתמש בלבד. ",2018-02-28T10:07:51.879433,2023-03-21T18:32:47.687636,שכבה גיאוגרפית GIS,https://data.gov.il/dataset/065122d7-f0f8-43a6-9cab-4ef6c4b6b790/resource/433ea7ac-3cdd-4a2f-b011-1793064a842b/download/vwrmihangasha.zip,ZIP,433ea7ac-3cdd-4a2f-b011-1793064a842b
תכנית,מלאי תכנוני למגורים,housingunits-planning-inventory,רשות מקרקעי ישראל,"המאגר כולל תכניות מפורטות על פי חוק התכנון והבנייה, על קרקע מדינה, החל מתנאי סף ועד לתוכניות מאושרות שנשאר בהם פוטנציאל יחידות דיור לשיווק. 
המאגר נמצא בשלב ניסיוני ובתהליך טיוב. המאגר מתעדכן בתדירות רבעונית.  
המידע אינו מהווה אסמכתה לביצוע פעולות כלשהן.
מאגר זה לא כולל תוכניות פרטיות או תוכניות בהתחדשות עירונית (מכל סוג).
השימוש בנתונים באחריות המשתמש בלבד. ",2018-02-28T10:07:51.879433,2023-03-21T18:32:47.687636,מונחון הסבר,https://data.gov.il/dataset/065122d7-f0f8-43a6-9cab-4ef6c4b6b790/resource/54983800-0668-45aa-993b-264d3fa0cfe8/download/docx.docx,DOCX,54983800-0668-45aa-993b-264d3fa0cfe8
תכנית,תוכניות ניטור ימיות,nitur-yamit,המשרד להגנת הסביבה,"שכבת תכניות הניטור מציגה את כלל פעולות הניטור המתבצעות כיום ובעבר לאורך חופי מדינת ישראל. במסגרת היתרי ההזרמה לים, הניתנים ע""י המשרד להגנת הסביבה מתוקף החוק למניעת זיהום הים ממקורות יבשתיים (התשמ""ח 1988), נדרש כל בעל היתר הזרמת שפכים לים בניטור הסביבה הימית. תכניות אלה, הנקראות ""תכנית ניטור מקומית"", כוללות ניטור של פרמטרים כימיים, פיזיקליים וביולוגיים בנקודות דיגום קבועות בשטח הסובב את מוצא השפכים לים, בכלל השטח הימי בו קיים חשש להשפעת השפכים, ובנקודות ביקורת מרוחקות. נקודות אלה נדגמות בין פעמיים ל-4 פעמים בשנה.
ניתן לראות את מיקום אתרי הניטור, את המפעילים שלהם וכו' בשכבת  תכניות ניטור ימיות שב govmap.il:
https://www.govmap.gov.il/?c=174549.81,648899.86&z=4&lay=NITUR_YAMIT,SPEEDCAMERA",2016-03-28T05:44:22.867281,2023-03-21T18:32:47.687636,תוכניות ניטור ימיות,https://data.gov.il/dataset/71e86069-95b7-4477-9f43-724dcccb1067/resource/d1a172c7-99f7-4d60-b9e7-3f8f2eaa0535/download/nitur_yamit.xml,XML,d1a172c7-99f7-4d60-b9e7-3f8f2eaa0535
תכנית,תוכניות ניטור ימיות,nitur-yamit,המשרד להגנת הסביבה,"שכבת תכניות הניטור מציגה את כלל פעולות הניטור המתבצעות כיום ובעבר לאורך חופי מדינת ישראל. במסגרת היתרי ההזרמה לים, הניתנים ע""י המשרד להגנת הסביבה מתוקף החוק למניעת זיהום הים ממקורות יבשתיים (התשמ""ח 1988), נדרש כל בעל היתר הזרמת שפכים לים בניטור הסביבה הימית. תכניות אלה, הנקראות ""תכנית ניטור מקומית"", כוללות ניטור של פרמטרים כימיים, פיזיקליים וביולוגיים בנקודות דיגום קבועות בשטח הסובב את מוצא השפכים לים, בכלל השטח הימי בו קיים חשש להשפעת השפכים, ובנקודות ביקורת מרוחקות. נקודות אלה נדגמות בין פעמיים ל-4 פעמים בשנה.
ניתן לראות את מיקום אתרי הניטור, את המפעילים שלהם וכו' בשכבת  תכניות ניטור ימיות שב govmap.il:
https://www.govmap.gov.il/?c=174549.81,648899.86&z=4&lay=NITUR_YAMIT,SPEEDCAMERA",2016-03-28T05:44:22.867281,2023-03-21T18:32:47.687636,תוכניות ניטור ימיות.xlsx,https://data.gov.il/dataset/71e86069-95b7-4477-9f43-724dcccb1067/resource/50999800-8320-46e3-92ae-b5dd77bbbcda/download/-.xlsx,XLSX,50999800-8320-46e3-92ae-b5dd77bbbcda
תכנית,XPLAN - מה חל במקום שלי,xplan,מינהל התכנון ,"מינהל התכנון מנגיש את אתר XPLAN המציג את כל התכניות המקוונות המקודמות בימים אלה, החל משלב תנאי הסף. 
כל תכנית מופיעה לפי השלב הסטטוטורי שלה, וכן מכילה את יעודי הקרקע.

ניתן לחפש תכנית לפי מספר, שם, מספר יחידות דיור, מקום ועוד. האתר מתעדכן באופן יומי מתוך המערכת המקוונת להגשת תכניות.
מתוך פרטי התכנית, ניתן לצפות בה גם בGOOGLE EARTH, וכן לעבור לדף התכנית המכיל את כל הפרטים הרלוונטים כולל אפשרות להורדת הקבצים הדיגיטלים.

יש להדגיש כי סטטוס התכנית הינו נכון לתכניות בסמכות מחוזית וארצית, אך מוצגות באתר גם תכניות בסמכות מקומית.
האתר מכיל תכניות שהוגשו מ2011 והלאה.

ניתן לצפות בנתוני XPLAN באופן חופשי גם מבלי להכנס לאתר זה. על כך ניתן לראות במאגר ""שירותי מפה תכנוניים מקוונים - סרביסים"".",2018-12-09T06:55:54.520901,2023-03-21T18:32:47.687636,קישור לאתר XPLAN,https://ags.iplan.gov.il/xplan/,,e6bbdecc-9a4b-446b-8f62-af8a1959d26b
תכנית,מידע תכנוני של מינהל התכנון (אתר הצפייה),iplan-itur-tochnit,מינהל התכנון ,"מערכת הצפייה כוללת מידע מפורט ומתעדכן עבור תכניות מתאר, עררים, ישיבות מוסדות תכנון ועוד. מינהל התכנון מנגיש לציבור מידע מלא עבור כל תכנית וישות תכנונית: מסמכי התכנית הסטטוטוריים, מידע כמותי, שכבות מידע גיאוגרפיות, תאריכים חשובים, תיעודי ישיבות והחלטות.",2017-05-16T07:26:27.324347,2023-03-21T18:32:47.687636,קישור למידע תכנוני של מינהל התכנון (אתר הצפייה),http://mavat.moin.gov.il/MavatPS/Forms/SV3.aspx?tid=3,,7a4a4954-e010-4506-b579-31d2fcc5b978
תכנית,קול קורא - רשות הצעירים - תכנית למעורבות חברתית במרכזי צעירים,callkoreyoung,המשרד לשוויון חברתי,"בשנת 2016 פרסם המשרד לשוויון חברתי קול קורא לרשויות המקומיות לפעילות מעורבות חברתית במרכזי צעירים. לקול הקורא נענו 134 רשויות, במחציתן קיים מרכז צעירים ומחציתן מעוניינות להקים מרכז חדש. במסגרת הקול הקורא מתקצב המשרד לשוויון חברתי רכז ופעילות מעורבות חברתית במרכזי צעירים, ותקציב נוסף להצטיידות להקמת מרכזי צעירים ברשויות בהן עדיין לא פועל כזה, אשר יעמידו מבנה ייעודי לטובת ההקמה. במסגרת הקול הקורא צפוי המשרד לתקצב בשנת 2019 בכ-20,000,000 ₪ פעילות מעורבות חברתית והצטיידות בעשרות מרכזי צעירים ברחבי הארץ, ותיקים וחדשים.",2018-12-02T05:42:04.255728,2023-03-21T18:32:47.687636,Youngs.xlsx,https://data.gov.il/dataset/9a032f06-d18c-4775-9397-4dc965402ed5/resource/a7ba9ca9-17c8-4819-869a-3c2f48547f2d/download/youngs.xlsx,XLSX,a7ba9ca9-17c8-4819-869a-3c2f48547f2d
תכנית,מצלמות אכיפה (א-3),https-www-gov-il-he-departments-general-traffic-enforcement-cameras,המשרד לביטחון הפנים,"תכנית א-3 היא תכנית אכיפה אלקטרונית אוטומטית לאכיפת עבירות של נהיגה במהירות מופרזת ומעבר ברמזור אדום, וייעודה להביא לצמצום מספר תאונות הדרכים ומספר הנפגעים וההרוגים.
מערכת א-3 מורכבת ממערכת מצלמות דיגיטליות המותקנות בכבישים ובצמתים שנבחרו לצורך צילום עבירות מהירות מופרזת או מעבר באור אדום. התצלום מועבר באופן אוטומטי למרכז השליטה ובקרה, לאחר מכן התצלום עובר בקרה אנושית על-ידי שוטר ולאחר אישורו מופק הדוח.
",2018-05-28T13:18:10.238216,2023-03-21T18:32:47.687636,רשימת עמדות מצלמות אכיפה,https://data.gov.il/dataset/3f496dd8-bfa3-4805-9ace-b215ea6be867/resource/973e2ac6-44db-4e79-8172-7797e2b3d5d5/download/_3-2019.xlsx,XLSX,973e2ac6-44db-4e79-8172-7797e2b3d5d5
תכנית,מצלמות אכיפה (א-3),https-www-gov-il-he-departments-general-traffic-enforcement-cameras,המשרד לביטחון הפנים,"תכנית א-3 היא תכנית אכיפה אלקטרונית אוטומטית לאכיפת עבירות של נהיגה במהירות מופרזת ומעבר ברמזור אדום, וייעודה להביא לצמצום מספר תאונות הדרכים ומספר הנפגעים וההרוגים.
מערכת א-3 מורכבת ממערכת מצלמות דיגיטליות המותקנות בכבישים ובצמתים שנבחרו לצורך צילום עבירות מהירות מופרזת או מעבר באור אדום. התצלום מועבר באופן אוטומטי למרכז השליטה ובקרה, לאחר מכן התצלום עובר בקרה אנושית על-ידי שוטר ולאחר אישורו מופק הדוח.
",2018-05-28T13:18:10.238216,2023-03-21T18:32:47.687636,פריסת מצלמות אכיפה (א-3),https://www.gov.il/he/Departments/General/traffic_enforcement_cameras,,2364f64e-c00f-4e0a-b02c-6074371c33d1
תכנית,המכון להשתלמות פרקליטים ויועצים משפטיים – תכנית השתלמויות שנתית,continuing_education,משרד המשפטים,"ההשתלמויות הנערכות במכון נוגעות בתחומי המשפט הפלילי, האזרחי, והמנהלי, לרבות חידושי חקיקה ופסיקה, השתלמויות אלו נועדו להכשרתם ולהעשרתם המקצועית והערכית של הפרקליטים והמשפטנים בשרות המדינה.",2020-11-08T10:17:43.118854,2023-03-21T18:32:47.687636,המכון להשתלמות פרקליטים ויועצים משפטיים – תכנית השתלמויות שנתית,https://data.gov.il/dataset/6817778c-5a99-45c2-ba0d-17af91812fcd/resource/b288cf2c-2bd0-4bba-bcd1-493458435edc/download/-.xlsx,XLSX,b288cf2c-2bd0-4bba-bcd1-493458435edc
